/home/mrityunjay/Desktop/Data_new/IMG/center_2024_09_16_23_22_40_755.jpg, /home/mrityunjay/Desktop/Data_new/IMG/left_2024_09_16_23_22_40_755.jpg, /home/mrityunjay/Desktop/Data_new/IMG/right_2024_09_16_23_22_40_755.jpg, 0, 0, 0, 7.79523E-05
/home/mrityunjay/Desktop/Data_new/IMG/center_2024_09_16_23_22_40_855.jpg, /home/mrityunjay/Desktop/Data_new/IMG/left_2024_09_16_23_22_40_855.jpg, /home/mrityunjay/Desktop/Data_new/IMG/right_2024_09_16_23_22_40_855.jpg, 0, 0, 0, 7.77276E-05
/home/mrityunjay/Desktop/Data_new/IMG/center_2024_09_16_23_22_40_956.jpg, /home/mrityunjay/Desktop/Data_new/IMG/left_2024_09_16_23_22_40_956.jpg, /home/mrityunjay/Desktop/Data_new/IMG/right_2024_09_16_23_22_40_956.jpg, 0, 0, 0, 7.895553E-05
/home/mrityunjay/Desktop/Data_new/IMG/center_2024_09_16_23_22_41_057.jpg, /home/mrityunjay/Desktop/Data_new/IMG/left_2024_09_16_23_22_41_057.jpg, /home/mrityunjay/Desktop/Data_new/IMG/right_2024_09_16_23_22_41_057.jpg, 0, 0, 0, 7.791202E-05
/home/mrityunjay/Desktop/Data_new/IMG/center_2024_09_16_23_22_41_158.jpg, /home/mrityunjay/Desktop/Data_new/IMG/left_2024_09_16_23_22_41_158.jpg, /home/mrityunjay/Desktop/Data_new/IMG/right_2024_09_16_23_22_41_158.jpg, 0, 0, 0, 7.8612E-05
/home/mrityunjay/Desktop/Data_new/IMG/center_2024_09_16_23_22_41_259.jpg, /home/mrityunjay/Desktop/Data_new/IMG/left_2024_09_16_23_22_41_259.jpg, /home/mrityunjay/Desktop/Data_new/IMG/right_2024_09_16_23_22_41_259.jpg, 0, 0, 0, 7.808802E-05
/home/mrityunjay/Desktop/Data_new/IMG/center_2024_09_16_23_22_41_360.jpg, /home/mrityunjay/Desktop/Data_new/IMG/left_2024_09_16_23_22_41_360.jpg, /home/mrityunjay/Desktop/Data_new/IMG/right_2024_09_16_23_22_41_360.jpg, 0, 0, 0, 8.330758E-05
/home/mrityunjay/Desktop/Data_new/IMG/center_2024_09_16_23_22_41_461.jpg, /home/mrityunjay/Desktop/Data_new/IMG/left_2024_09_16_23_22_41_461.jpg, /home/mrityunjay/Desktop/Data_new/IMG/right_2024_09_16_23_22_41_461.jpg, 0, 0, 0, 7.906005E-05
/home/mrityunjay/Desktop/Data_new/IMG/center_2024_09_16_23_22_41_562.jpg, /home/mrityunjay/Desktop/Data_new/IMG/left_2024_09_16_23_22_41_562.jpg, /home/mrityunjay/Desktop/Data_new/IMG/right_2024_09_16_23_22_41_562.jpg, 0, 0, 0, 7.858019E-05
/home/mrityunjay/Desktop/Data_new/IMG/center_2024_09_16_23_22_41_662.jpg, /home/mrityunjay/Desktop/Data_new/IMG/left_2024_09_16_23_22_41_662.jpg, /home/mrityunjay/Desktop/Data_new/IMG/right_2024_09_16_23_22_41_662.jpg, 0, 0, 0, 7.947175E-05
/home/mrityunjay/Desktop/Data_new/IMG/center_2024_09_16_23_22_41_762.jpg, /home/mrityunjay/Desktop/Data_new/IMG/left_2024_09_16_23_22_41_762.jpg, /home/mrityunjay/Desktop/Data_new/IMG/right_2024_09_16_23_22_41_762.jpg, 0, 0, 0, 7.785318E-05
/home/mrityunjay/Desktop/Data_new/IMG/center_2024_09_16_23_22_41_863.jpg, /home/mrityunjay/Desktop/Data_new/IMG/left_2024_09_16_23_22_41_863.jpg, /home/mrityunjay/Desktop/Data_new/IMG/right_2024_09_16_23_22_41_863.jpg, 0, 0, 0, 7.752224E-05
/home/mrityunjay/Desktop/Data_new/IMG/center_2024_09_16_23_22_41_964.jpg, /home/mrityunjay/Desktop/Data_new/IMG/left_2024_09_16_23_22_41_964.jpg, /home/mrityunjay/Desktop/Data_new/IMG/right_2024_09_16_23_22_41_964.jpg, 0, 0, 0, 7.896926E-05
